Iseabal,Niccolo,4.73,14
Aimil,Pernick,4.01,20
Jackie,Alarise,4.74,38
Lory,Pyle,3.9,34
Nita,Marsden,3.46,33
Marnia,Han,2.25,30
Renie,Madox,4.57,17
Amelia,Elvyn,3.31,24
Maye,Ackerley,4.09,24
Deloria,Brian,2.64,20
Tani,Anton,2.4,40
Verla,Isacco,4.24,36
Ofilia,Birdella,4.54,23
Beverley,Bethany,3.78,29
Annice,Brandice,2.39,18
Anthia,Thomasina,3.2,40
Talya,Joli,2.88,11
Brena,Campball,3.23,16
Lelah,Nore,4.29,36
Ebonee,Amasa,2.18,12
Eolanda,McLaughlin,3.65,30
Barbara,Mintz,4.15,32
Ardys,Carlson,3.26,14
Harrietta,MacIntosh,4.38,10
Phedra,Baudin,3.75,15
Joleen,Sawtelle,2.84,24
Mariele,Haymes,2.25,24
Cassondra,Vivle,3.98,16
Shel,Bury,4.61,10
Cherrita,Gwenore,4.24,39
Chrystel,Shaver,2.94,20
Ricky,Joni,4.53,12
Pollyanna,Bonucci,4.41,14
Dede,Brackely,3.64,32
Monika,Winnick,3.47,31
Britni,Manolo,2.47,17
Jacenta,Goddard,4.02,28
Maurene,Goerke,2.91,23
Nanete,Blisse,4.07,12
Concettina,Wesle,2.1,36
Gloria,Cherianne,2.07,29
Madelle,McNully,2.58,39
Merrie,Wenda,2.85,26
Modestia,Yuille,4.73,12
Stacey,Middleton,4.4,11
Merci,Rosalba,3.78,22
Claresta,Kristi,2.71,15
Anallese,Alisia,4.5,18
Tabbatha,Matthew,4.56,30
Talya,Pernick,3.09,27
Marita,Kaete,4.19,37
Korrie,Shaver,4.1,12
Christy,Goddard,3.79,29
Jacquetta,Si,4.83,31
Aimil,Roscoe,4.3,36
Flory,Margret,2.18,15
Marika,Woodberry,4.8,36
Shandie,Mullane,3.48,24
Nananne,Urania,2.42,33
Dale,Bertold,3.99,27
Eadie,Wilona,3.43,31
Maud,Bates,3.83,26
Johna,Rosalba,3.61,32
Chandra,Truc,3.67,17
Lorie,Truc,2.76,10
Janeczka,Pauly,3.19,20
Zia,Han,2.94,40
Lita,Woodberry,3.34,22
Karly,Chabot,2.63,17
Orelia,McAdams,3.67,20
Calla,Stephie,4.76,18
Kellen,Geffner,3.17,26
Ottilie,Ambrosia,4.69,23
Annaliese,Tomasina,3.41,35
Marita,Edvard,2.93,22
Fidelia,Rosette,2.06,30
Sherrie,Docilla,3.71,33
Lila,Kesley,4.18,37
Kalina,Pandolfi,3.34,11
Gwyneth,Adamsen,2.48,19
Minda,Vary,3.39,26
Stevana,Milde,3.79,16
Liana,Oscar,3.35,11
Lanna,Boehike,3.44,14
Christian,Cutlerr,3.8,18
Gavrielle,Yoko,2.81,26
Amara,Hepsibah,2.55,20
Julieta,Faust,2.28,37
Clary,Timon,3.72,26
Nyssa,Dielu,3.67,16
Evita,Zetta,3.27,40
Doro,Hachmin,4.54,21
Ericka,Jary,2.41,19
Jennica,Hutchison,4.54,14
Minne,Fairweather,3.37,17
Barbara,Odysseus,2.18,24
Dolli,Zeeba,4.59,34
Rosaline,Gunn,3.09,40
Kaja,Alarise,2.65,35
Karly,Publia,3.99,30
Joceline,Goth,2.8,31
Lanna,Iphlgenia,4.43,38
Morganica,Donoghue,3.17,26
Teddie,Aprile,4.13,26
Eolanda,Pearse,3.99,24
Oralee,Forrer,4.71,32
Patricia,Randene,3.75,34
Frances,Verger,3.9,24
Shannah,Donoghue,4.81,16
Elyssa,Zina,4.51,19
Brooks,Lory,2.31,24
Ricky,Gordon,4.05,32
Mathilda,Anderea,2.1,28
Eolanda,Angelis,3.31,13
Britte,Gamaliel,2.46,19
Ernesta,Sperling,2.13,38
Doralynne,Rolf,2.77,27
Patricia,Terrence,3.53,13
Kirstin,Chick,2.4,38
Johna,Mehalek,4.32,23
Ketti,Ramona,2.47,22
Kimberley,Swigart,3.1,28
Philis,Angelis,2.88,21
Kara-Lynn,Wind,3.76,20
Tatiania,Rooney,4.78,12
Winifred,Fleeta,4.88,34
Silvana,Garek,2.85,38
Justinn,Haymes,4.81,35
Robbi,Astra,2.38,28
Rozele,Carey,4.06,23
Correy,Ochs,2.43,12
Deloria,Rhu,4.42,36
Kylynn,Poll,4.89,30
Tobe,Borrell,3.14,35
Nicoli,Friede,2.04,30
Cyndie,Riordan,2.93,25
Donetta,Chapland,4.19,38
Randa,Niles,2.25,22
Antonietta,Lamoree,3.73,24
Steffane,Junie,2.05,18
Antonietta,Gaulin,3.02,23
Christian,Paine,2.2,15
Jillayne,Latini,3.71,13
Maryellen,Charity,2.47,34
Verla,Rheingold,3.6,20
Catrina,Wattenberg,2.07,39
Larine,Berriman,3.27,29
Tina,Maiah,2.38,10
Gerrie,Voletta,2.93,40
Tami,Rosalba,4.1,28
Melisent,Wesle,2.32,27
Maryellen,Carlson,4.88,31
Lucille,Seessel,3.64,36
Gretal,Colyer,2.82,37
Raquela,Raul,3.45,35
Beverley,McLaughlin,3.91,16
Kimberley,Wareing,2.92,27
Cathie,Chobot,3.49,27
Meriel,Hillel,2.11,24
Annice,Saunderson,3.2,15
Rosabelle,Marijo,2.51,40
Shaylyn,Ailyn,4.38,40
Cathie,Dielu,2.18,37
Libbie,Stover,3.2,30
Florie,Sparhawk,2.74,22
Jacquetta,Millda,4.73,37
Doralynne,Yoko,4.25,35
Joceline,Romelda,2.24,16
Cordi,Colbert,2.89,22
Kittie,Brittani,2.76,22
Katleen,Fitzsimmons,4.93,24
Deedee,Ackerley,4.17,11
Mady,Friede,3.39,11
Addia,Ulphia,3.6,19
Jaclyn,Tillford,4.32,23
Carolina,Jefferey,3.49,22
Annabela,Wattenberg,3.91,40
Nollie,Brodench,2.29,33
Karly,Jaylene,3.44,16
Lucy,Allys,2.68,40
Ira,Ferrell,3.43,19
Noelle,Slifka,4.65,35
Merci,Kellby,2.14,31
Ana,Argus,2.41,30
Marti,Podvin,4.97,24
Micheline,Vilma,2.63,22
Lacie,Charity,3.93,25
Lenna,Khorma,4.24,11
Adele,Viddah,3.91,23
Clary,Ioab,4.78,19
Pearline,Jammal,4.54,40
Liana,Earlie,3.57,14
Wanda,Durante,4.71,13
Elena,Rubie,4.06,15
Libbie,Muriel,4.61,34
Lila,Zaslow,2.48,13
Georgina,Arathorn,4.05,27
Gusella,Jess,3.46,31
Basia,Colleen,4.49,15
Ann-Marie,O'Rourke,2.09,16
Max,Cookie,3.72,27
Joeann,Breed,3.83,39
Carlie,Loeb,2.5,17
Jan,Bennie,3.51,39
Elmira,Francyne,4.04,14
Ann-Marie,Heidt,3.05,33
Marika,Secrest,3.34,21
Kerrin,Darian,2.4,31
Konstance,Bartlett,2.24,37
Monika,Drisko,2.7,26
Dyann,Eno,2.26,35
Demetris,Schwejda,2.97,30
Elvira,Kristi,4.94,11
Althea,Kimmie,2.07,27
Rosaline,Vilma,4.11,12
Nanete,Vivle,4.8,34
Ardys,Longfellow,4.6,11
Suzette,Garlinda,3.32,20
Di,Evangelia,3.76,32
Kore,Rosalba,2.77,34
Marnia,Cherianne,4.8,14
Catrina,O'Rourke,4.56,40
Korrie,Sherfield,2.78,30
Charissa,Sparhawk,4.99,14
Tomasina,Halla,4.03,15
Gilligan,Swigart,2.06,11
Mady,Terencio,3.06,32
Nananne,Leffen,3.29,39
Ebonee,Dosia,4.78,32
Cordi,Noelyn,2.09,13
Queenie,Sallyann,2.12,18
Melisent,Greyson,3.77,17
Olivette,Girardo,4.47,13
Paola,Baptlsta,4.64,30
Orelia,Llovera,2.33,18
Hallie,Judye,2.44,17
Fawne,Wiener,2.4,22
Pearline,Damarra,2.17,17
Concettina,Bergman,3.91,20
Leona,Kiyoshi,4.21,17
Ethel,Pyle,2.02,10
Suzette,Lutero,2.9,39
Shell,Kirstin,2.58,26
Vanessa,Infield,2.3,11
Felice,Bahr,3.06,19
Inga,Evvie,4,38
Ginnie,Byrne,2.92,14
Elise,Xerxes,4.63,15
Stevana,Dawkins,2.16,12
Jenilee,Sundin,4.13,14
Yolane,Emerson,3.1,40
Carmencita,Jerald,4.13,29
Katleen,Bahr,2.37,25
Cristabel,Sherrie,2.41,31
Ofilia,Candy,4.68,33
Maud,Cosenza,4.81,21
Wynne,McGrody,2.33,10
Konstance,Killigrew,3.94,40
Chloris,Fitzsimmons,4.16,36
Florie,Ingra,2.1,16
Suzette,Standing,2.07,33
Althea,Rosette,3.28,40
Kittie,Hewitt,4.66,20
Beverley,Chabot,3.27,35
Fanchon,Juliet,3.05,21
Halette,Oneida,3.03,26
Marjie,Hewitt,3.49,20
Ana,Garrison,2.21,19
Jany,Adalbert,2.05,20
Heida,Ioab,4.08,15
Kayla,Neva,4.68,39
Marcy,Louanna,3.32,18
Bobinette,Montgomery,3.66,12
Delilah,Obed,3.32,31
Alyda,Meli,3.08,22
Tiffie,Ophelia,4.44,38
Carlie,Martsen,2.43,11
Alexine,Breed,4.24,38
Wynne,Rheingold,3,38
Joane,Fiann,4.01,38
Fidelia,Bertold,4.38,34
Cristine,Revkah,2.07,17
Gerrie,Malina,4.25,28
Livvyy,Colp,3.14,25
Rochette,Muriel,3.19,14
Rayna,Gower,2.63,29
Sallie,Kaja,2.41,10
Jan,Sheng,2.79,34
Fayre,Helfand,3.96,24
Lorenza,Magdalen,4.68,33
Linzy,Dunkin,3.47,26
Meriel,Seessel,4.24,39
Cindelyn,Gavrila,3.71,19
Lily,Standing,2.4,15
Gwyneth,Bearnard,2.35,39
Emmey,Isidore,4.84,40
Renie,Garek,3.44,10
Jacquetta,Kathie,2.98,31
Sindee,Codding,2.89,17
Caressa,Khorma,3.98,14
Chastity,Thornburg,2.21,20
Lita,Jammal,4.15,20
Margalo,Pierette,2.03,25
Luci,Gaulin,3.8,31
Ninnetta,Gamaliel,4.45,18
Jenda,Ralfston,4.46,35
Morganica,Bennie,3.53,34
Dawn,Delp,4.85,27
Chloris,Rosemary,4.96,26
Meriel,Bobbee,3.87,35
Mady,Leler,4.72,26
Darlleen,Jagir,3.02,15
Jolyn,Stephie,4.34,16
Bernardine,Cottle,4.9,16
Wendi,Suzetta,2.41,20
Nadine,Jillane,4.7,20
Ulrike,Tillford,3.23,28
Dominga,Buffum,2.72,11
Aaren,Deegan,3.83,15
Marylou,Love,2.39,15
Brietta,Stilwell,3.89,24
Kelly,Judye,2.85,36
Lesly,Cecile,4.17,22
Susan,Burkle,3.37,38
Caressa,Gillan,2.56,34
Elora,Saunderson,4.16,22
Pamella,Armanda,4.87,31
Corene,Ammann,4.67,20
Myrtice,Erminia,4.87,36
Emelina,Winnick,4.95,36
Lusa,Viddah,4.43,22
Josephine,Mintz,3.59,18
Nariko,Karylin,4.88,25
Dacia,Haerr,2.78,14
Gui,Reinke,3.37,40
Sybille,Lasley,2.28,15
Marjie,Rosette,4.53,19
Ira,Hunfredo,4.15,16
Micheline,Gilbertson,3.43,24
Concettina,Felecia,3.7,23
Halette,Bollay,3.3,12
Aryn,Goode,3.04,17
Viviene,Lasley,4.16,36
Emilia,Sisile,3.09,30
Amii,Cosenza,2.37,39
Edyth,Uund,2.49,35
Lynnea,Vary,4.66,39
Tera,Glenden,2.04,28
Leeanne,Regan,2.42,22
Flory,Si,2.82,36
Lolita,Sidonius,2.63,24
Averyl,Jethro,4.23,19
Meriel,Ethban,3.65,32
Elora,Barbey,3.28,31
Natka,Sholley,4.83,12
Agnese,Jaylene,4.65,10
Gilligan,Aurelio,3.03,22
Merry,Decato,3.05,19
Taffy,Glenden,4.96,37
Beth,Leifeste,3.51,13
Vanessa,Kamaria,4.45,34
Teriann,Decato,3.77,36
Emmey,Gualtiero,2.31,17
Nelle,Couture,4.78,24
Cherilyn,Corilla,4.34,13
Layla,Cavan,2.92,28
Dawn,Lanita,3.68,39
Sallie,Vorster,4.59,26
Lulita,Hirsch,4.45,29
Georgina,Zetta,3.43,15
Rivalee,Darbie,2.53,40
Jackie,Lea,3.5,37
Marita,Gregrory,3.97,27
Shannah,Schalles,4.71,13
Cristine,Saunderson,2.58,29
Karly,Dom,4.56,25
Sadie,Darian,3.05,18
Jacquetta,Odysseus,4.58,37
Jasmina,Pozzy,2.82,24
Allyce,Catie,2.82,15
Elbertina,Roarke,3.68,17
Sidoney,Kevon,3.8,37
Ileana,Colbert,4.35,18
Augustine,Agle,4.91,31
Neila,Selway,2.81,10
Carmencita,Baudin,2.07,23
Rori,Iphlgenia,2.78,26
Deane,Kunin,3.37,14
Robbi,Ricarda,3.82,26
Dione,Amethist,5,29
Adore,Barbey,2.43,19
Roslyn,Muriel,3.07,13
Christy,Kazimir,3.11,29
Britte,Stephie,3.09,38
Ingrid,McGrody,4.51,11
Carmela,Germann,2.03,32
Willetta,Lanita,2.03,25
Arabel,Weide,2.81,37
Rebeca,Warthman,2.33,12
Maurene,Capello,2.84,29
Phedra,Freddi,4.59,11
Jacquetta,Dowski,2.37,16
Shel,Maiah,3.69,34
Melisent,Fink,4.12,16
Wanda,Liebermann,2.92,22
Riannon,Wandie,2.2,24
Lesly,Bryna,2,35
Calla,Kolnick,2.29,19
Cathie,Sigfrid,3.33,28
Kristan,Noam,3.23,19
Alex,Caitlin,4.97,12
Julieta,Sabella,3.6,17
Claudina,Skurnik,4.61,34
Judy,Revkah,3.66,21
Tracey,Joseph,3.06,12
Phedra,Bonilla,2.15,15
Evaleen,Slifka,3.2,26
Edyth,Norvol,2.12,27
Pierette,Toor,2.1,38
Millie,Brittani,2.11,32
Leontine,Howlyn,3.76,33
Joeann,Codding,2.29,32
Frances,Leifeste,4.02,31
Sidoney,Lynn,3.86,22
Elvira,Liebermann,3.05,18
Dulce,Tippets,3.97,40
Jemie,Thilda,2.53,33
Diena,Kress,2.33,32
Margalo,Cutlerr,4.63,33
Tilly,Nore,4.32,19
Silvana,Shirberg,3.8,37
Dorthy,Fitzsimmons,4.19,38
Alameda,Alisia,4.19,20
Celestyna,Niles,3.28,19
Alleen,Cimbura,2.75,28
Ann-Marie,Donoghue,4.18,31
Phylis,Wenoa,4.82,30
Joelly,Cimbura,3.66,22
Aryn,Nore,3.93,12
Carlie,Means,2.86,38
Joceline,Laurianne,2.15,31
Kara-Lynn,Dash,3.38,38
Dorthy,Voletta,3.12,22
Anica,Calhoun,2.02,36
Suzette,Kevon,3.27,19
Darci,Llovera,3.29,25
Lexine,Elsinore,3.8,33
Harrietta,Uird,4.5,36
Bertine,Lunsford,3.85,15
Gloria,Ethban,2.7,39
Robinia,Chandler,2.22,38
Kamilah,Verger,2.95,17
Tarra,Zamora,3.02,18
Starla,Kenwood,4.7,25
Marinna,Egbert,2.5,25
Fredericka,Maxi,2.46,32
Lilith,Wind,2.51,17
Leia,Wareing,3.13,35
Leona,Therine,3.37,17
Raquela,Shelba,4.27,12
Britni,Henebry,2.04,22
Annice,Adalbert,2.22,13
Eve,Korey,4.85,26
Lexine,Robertson,3.94,10
Nanete,Rosalba,3.33,14
Adelle,Kellby,4.05,40
Viki,Isidore,3.34,10
Nonnah,Minetta,4.99,10
Brietta,Crudden,4.91,29
Corene,Tippets,4.4,15
Ingrid,Valerio,3.74,38
Lynea,Germann,2.04,28
Kimmy,Koziara,2.6,36
Dyann,Roumell,2.04,26
Chere,Heisel,2.9,20
Sean,Milson,3.6,29
Alyssa,Marcellus,4.08,31
Dyann,O'Carroll,4.97,12
Sybille,Grayce,3.23,23
Maye,Greenwald,4.47,39
Oona,Si,4.34,11
Rubie,Mozelle,2.13,19
Alejandra,Afton,2.95,29
Viviene,Anastatius,3.7,24
Deane,Olnee,4.02,20
Deane,Concha,2.37,40
Tobe,Jenness,2.44,19
Merrie,Tiffa,3.8,30
Anallese,Durante,4.66,33
Aaren,Berriman,2.74,32
Pearline,Fulmer,4.23,25
Korrie,Vorster,4.44,25
Ingrid,Dorine,4.56,24
Lacie,Reidar,3.02,32
Eve,Rheingold,3.37,39
Judy,Maurine,2.19,13
Emmey,Marlie,3.34,20
Elka,Lemuela,3.6,17
Ebonee,Andrel,2.26,28
Tori,Wadell,2.05,31
Jany,Fancie,4.42,16
Joy,Huggins,4.71,34
Concettina,Allina,3.02,39
Myriam,Zola,2.21,10
Maridel,Wyn,2.35,34
Siana,Sheng,4.04,30
Chastity,Boycey,2.47,30
Estell,Bollay,3.2,20
Phylis,Rona,2.09,33
Lonnie,Munn,4.06,14
Cyb,Annabella,2.21,30
Madeleine,Leonard,2.59,36
Ivett,Emmy,2.72,36
Goldie,Natalia,3.32,22
Cristine,Iaverne,2.61,26
Fanny,Tybald,4.97,11
Renae,Pond,2.61,28
Juliane,Lymann,4.64,16
Aurelie,Christine,3.75,28
Ida,Gombach,2.3,36
Kary,Palocz,4.58,26
Lily,Prober,4.8,16
Fanny,Bendick,4.61,10
Gilda,Angelis,4.59,12
Jackie,Devlen,3.1,25
Nonnah,Lutero,2.04,35
Betta,Matthew,4.4,40
Sybille,Karl,2.76,11
Jennica,Schonfeld,2.93,34
Tarra,Sallyann,3.32,11
Georgetta,Blase,2.3,39
Edith,Japeth,3.57,13
Drucie,Corabella,3.8,26
Emmey,Havens,3.92,30
Mignon,Tengdin,2.37,28
Brynna,Hazlett,4.88,34
Tatiania,Rhu,2.34,35
Gianina,Kendrick,4.28,33
Iseabal,Jorgan,3.67,16
Danika,Rustice,2.75,24
Estell,Melony,4.2,18
Romona,Lipson,2.01,19
Misha,Berl,4.89,34
Deirdre,Regan,3.84,27
Ermengarde,Pulsifer,3.12,12
Jessamyn,Hermes,2.19,12
Devina,Wind,3.41,36
Karena,Friede,3.76,31
Taffy,Sherrie,4.27,25
Damaris,Xerxes,2.79,26
Binny,Kare,3.12,13
Elka,Pauly,3.59,38
Maisey,Koziara,4.32,18
Jenda,Cleo,3.93,36
Fred,Jorgan,2.52,34
Lory,Konyn,4.93,39
Blake,Payson,4.24,33
Mellicent,Mandler,2.73,26
Margalo,Juan,3.6,24
Odessa,Seligman,2.56,27
Delilah,Jotham,2.43,12
Marita,Kesley,4.36,23
Pamella,Gaynor,4.09,11
Cristabel,Korey,3.29,27
Annecorinne,Lanita,4.49,12
Oralee,Ax,4.09,35
Claresta,Eldrid,2.09,38
Renae,Gladstone,3.43,29
Gale,Joli,4.66,29
Mathilda,Lindemann,4.11,36
Lacie,Dichy,2.68,23
Damaris,Gavrila,2.03,18
Millie,Bury,4.97,29
Caritta,Hashim,4.55,28
Blake,Howlyn,4.07,10
Almeta,Haymes,2.68,38
Daphne,Syd,2.96,25
Mariann,Wareing,4.76,14
Aaren,Halsey,2.07,29
Teriann,Toor,2.04,28
Rosene,Tound,4.05,31
Moyna,Nedrud,3.41,24
Leona,Fillbert,4.2,40
Madeleine,Wiener,4.6,28
Joceline,Marijo,3.48,36
Philis,Winthorpe,2.11,19
Brooks,Zuzana,4.53,26
Kittie,Havens,3.14,37
Binny,Tacye,4.91,22
Margalo,Japeth,3.61,24
Joceline,Orelee,2.04,36
Kial,Tamar,2.53,39
Marline,Ferino,4.17,12
Lila,Glenden,4,11
Jerry,Carleen,4.66,32
Dominga,Dorothy,3.72,21
Oona,Tybald,3.9,22
Jan,Sinegold,4.04,14
Courtnay,Doig,4.08,28
Madalyn,Lynn,3.23,39
Kellen,Schenck,3.24,35
Beatriz,Helve,3.7,18
Lorie,Kylander,2.44,22
Kassey,Anestassia,3.15,40
Ernesta,Graig,2.26,13
Mathilda,Izaak,3.28,13
Lulita,Seumas,4.73,29
Tilly,Doig,3.18,38
Ofilia,Tyson,2.28,29
Daune,Goldina,3.39,21
Nanete,Faso,4.16,18
Queenie,Anton,2.36,16
Barbara,Desai,2.5,11
Nelle,Erb,3.79,39
Laure,Monaco,2.33,10
Phylis,Merriott,2.9,40
Isa,Isacco,4.26,33
Evita,Peonir,4.97,32
Queenie,Bow,2.98,14
Edith,Atonsah,4.76,35
Gisela,Laurianne,3.46,18
Elyssa,Ammann,3.71,33
Hayley,Kendrick,2.35,38
Agnese,Rurik,3.67,13
Ricky,Friede,4.52,34
Tabbatha,Bashemeth,4.11,30
Dulcinea,Orelee,4.56,22
Nessie,Kendrick,4.15,40
Silvana,Corilla,4.63,25
Winny,Wesle,2.37,36
Lita,Cavan,3.45,22
Gratia,Hamil,3.5,11
Florencia,Korey,4.97,19
Orsola,Tippets,3.17,16
Elfreda,Egbert,2.47,11
Lizzie,Margarete,4.18,28
Bernardine,Madox,4.54,20
Myriam,Glovsky,4.28,22
Rosene,Yusuk,4.93,17
Beth,Maroney,4.91,30
Fina,Noelyn,3.24,22
Merci,Mallon,3.29,20
Sandie,Duwalt,4.81,39
Sashenka,Teddman,3.1,26
Miquela,Faro,3.75,38
Emma,Bury,4.63,27
Deloria,Felizio,4.14,17
Trudie,Fancie,2.14,18
Chickie,McGrody,2.45,37
Sadie,Soneson,4.43,20
Perry,Gaynor,3.9,38
Kathy,Gahl,3.34,25
Latisha,Erich,3.62,30
Evita,Jillane,2.01,33
Adele,Gamaliel,3.35,16
Patricia,Kesley,2.23,35
Mariele,Kylander,4.2,14
Dorothy,Fiann,2.41,21
Tani,Cristi,4.13,22
Gwenneth,Duwalt,3.01,30
Olwen,Deny,3.15,29
Gwyneth,Harl,3.66,13
Tabbatha,Avi,2.8,36
Keelia,Imelida,4.25,40
Elsie,Lorenz,3.26,33
Valera,Suk,2.87,38
Susan,Freddi,4.23,21
Tierney,Devlen,4.99,19
Raina,Tybald,2.38,33
Joane,Kare,3.36,39
Kerrin,Telfer,4.93,36
Kristan,Fulmer,3.21,38
Jaclyn,Prouty,3.07,40
Viki,Kauppi,2.77,13
Chloris,Alfons,4.36,17
Alejandra,Rebecka,3.55,25
Antonietta,Minetta,4.67,14
Karolina,Agle,2.14,10
Selma,Lalitta,2.05,27
Ana,Laurianne,3.8,22
Xylina,Talia,3.58,11
Caressa,Milson,4.25,16
Gratia,Gino,2.92,39
Felice,Fink,3.34,37
Lily,Love,3.15,23
Kenna,Saint,2.49,18
Darci,Faso,4.16,38
Therine,Philoo,4.25,37
Marita,Gherardo,4.11,33
Gratia,Goerke,3.22,38
Bobbi,Dielu,2.12,39
Aurore,Bord,3.36,29
Jacquetta,Kiersten,4.15,20
Diena,Hirsch,4.83,15
Sandie,Desai,2.12,10
Melisent,Ranjiv,3,29
Amalie,Melan,2.98,37
Hollie,Halsey,3.85,38
Anestassia,Wesle,4.12,39
Lynde,Annice,2.53,21
Clarice,Buttaro,4.18,20
Trixi,Jehu,2.64,10
Collen,Carleen,2.17,28
Florencia,Wu,2.8,12
Romona,Ranjiv,2.75,12
Rani,Marlie,2.47,19
Alameda,Stav,4.23,10
Ana,Kinnard,2.03,18
Sharai,Kirbee,3.38,18
Anica,Ezar,4.16,32
Aigneis,Ilka,2.27,34
Nollie,Ricki,3.32,24
Sissy,Sinegold,2.42,31
Carmencita,Eliathas,3.86,27
Lesly,Adrienne,2.63,10
Bibby,Shama,3.83,24
Theodora,Rocray,4.1,38
Marti,Sherfield,4.51,11
Debee,O'Rourke,4.07,23
Jeanna,Wesle,4.39,20
Sharlene,Winnick,3.16,17
Kaja,Hessler,4.4,39
Meriel,Gladstone,3.04,31
Cissiee,Pitt,4.05,10
Sam,Blake,3.37,22
Modestia,Gower,4.23,33
Max,Darian,2.83,23
Britte,Blake,4.97,29
Elka,Darian,2.92,29
Helsa,Norrie,3.4,12
Darlleen,Stanwood,4.94,19
Christy,Milson,2.19,15
Charmaine,Gerge,2.2,34
Sam,Kalinda,2.08,11
Coral,Hortensia,3.56,18
Berta,Henebry,3.23,16
Neila,Gerge,3.87,38
Merci,O'Carroll,3,34
Giustina,Gaulin,4.45,32
Arlena,Pelagias,2.05,17
Ricky,Sprage,4.06,10
Amara,Longfellow,4.75,27
Katleen,Bergman,3.58,15
Justinn,Baylor,4.43,35
Darci,Casimir,4.68,25
Sindee,Baptlsta,3.12,29
Marcelline,Millda,2.39,15
Lanna,Lowry,3.03,30
Ida,Koziara,4.78,10
Jenilee,Federica,3.9,13
Katharina,Serilda,2.32,28
Glynnis,Aldric,3.28,38
Christy,Medrek,3.39,31
Dorice,Hanshaw,4.36,12
Mamie,Loeb,2.78,24
Cathyleen,Vivle,3.29,37
Melisent,Daniele,4.81,16
Anestassia,Ortrude,2.84,16
Elvira,Toor,2.71,26
Katharina,Gillan,2.56,23
Silvana,Breed,4.31,39
Farrah,Arquit,4.36,20
Christian,Nisbet,2.98,17
Camile,Pozzy,2.34,22
Kore,Marlie,4.94,15
Cherrita,Florina,4.79,35
Eolanda,Fink,2.22,20
Cam,Fontana,4.73,10
Clary,Tamar,3.4,30
Ingrid,Thar,2.35,29
Cordi,Albertine,2.31,30
Sindee,Mott,2.74,30
Dianemarie,Kristi,2.08,13
Isa,Greyson,4.05,19
Dorice,Daveta,4.6,35
Eolanda,Jacqui,3.87,27
Janis,August,4.32,13
Teriann,Elbertina,4.18,37
Sheelagh,Erich,2.09,33
Gale,Schalles,2.21,21
Florie,Strephon,3,14
Shaine,Rocray,3.93,36
Madeleine,Harriman,2.49,16
Gerrie,Fink,3.44,18
Margarette,Raseda,2.04,17
Marinna,Thornburg,2.4,32
Bibby,Cosenza,2.47,25
Robbi,Martsen,3.13,40
Wilma,Kravits,2.24,11
Konstance,Urias,4.85,14
Brianna,Weaks,3.8,10
Iseabal,Rheingold,3.88,17
Belinda,Vacuva,2.19,13
Cristine,Latini,2.89,33
Madelle,Nelsen,3.02,14
Marleah,Douglass,2.18,37
Jacquetta,Kazimir,4.68,16
Jean,Campball,2.82,36
Wynne,Fennessy,2.09,10
Kamilah,Stilwell,3.15,14
Kaja,Cadmar,3.46,36
Jemie,Hewitt,2.61,14
Rori,Hull,2.44,32
Jolyn,Guthrie,4.88,16
Dawn,Vary,4.56,13
Agathe,Melony,4.59,18
Ginnie,Wesle,3.35,36
Violet,Hathaway,2.97,30
Joeann,Kauppi,3.2,13
Jacquetta,Oster,3.88,34
Winny,Percy,3.67,34
Goldie,Maxi,4.22,25
Merci,Lasley,2.44,24
Jillayne,Cullin,3.95,35
Selia,Emanuel,3.66,12
Arabel,Lumbard,3.18,18
Brana,Laverne,3.8,10
Tarra,Emanuel,4.6,25
Carolina,Gahl,3.14,10
Elbertina,Campball,2.79,40
Dyann,Bergman,3,25
Tracey,Mozelle,4.36,26
Thalia,Poppy,4.99,16
Rhoda,Bronk,2.76,15
Sabina,Rugen,2.59,37
Lucy,Xerxes,3.2,34
Ninnetta,Ingra,4.88,26
Arabel,Wind,4.75,22
Misha,Kiyoshi,3.91,21
Florie,Hoban,2.99,26
Bobinette,Bahr,2.74,11
Mady,Darbie,4.83,30
Silvana,Sawtelle,2.09,16
Lolita,Pip,3.4,14
Jolyn,Luhe,2.01,33
Jemie,Lanita,3.49,30
Brianna,Rosalba,3.36,27
Karena,Jobi,3.77,20
Hildegaard,Jaylene,4.08,36
Raf,Larochelle,4.45,15
Jaclyn,Joseph,2.47,30
Hollie,Bartlett,4.67,35
Aeriela,Cyrie,4.64,28
Alameda,Papageno,4.2,14
Nonnah,Lacombe,4.31,13
Marinna,Colyer,4.58,31
Elie,Damarra,3.5,20
Kamilah,Esmaria,2.74,20
Jerry,Dannye,3.72,26
Regina,Mata,3.41,36
Willetta,August,4.99,15
Leontine,Hathaway,4.95,14
Taffy,Kermit,3.7,26
Gaylene,Deny,2.23,31
Tilly,Raychel,4.74,20
Romona,Uird,2.54,20
Beatriz,Old,2.4,39
Elbertina,Berard,3.21,36
Valera,Emmy,4.03,19
Darlleen,Anyah,4.69,21
Goldie,Colleen,3.75,15
Marline,Franza,3.35,31
Sandie,Fulmer,4.44,28
Kristina,Kristi,2.83,30
Heddie,Brandice,3.42,19
Jasmina,Zola,4.15,10
Hyacinthe,Gombach,3.06,11
Teddie,Willie,3.61,25
Madeleine,Saree,3.3,10
Alexine,Sothena,2.71,10
Selia,Anselmi,2.26,32
Nananne,Ingra,2.35,19
